Trip_ID,policyholder_id,vin,Start_Time,End_Time,Start_Location_Lat,Start_Location_Lon,Time_of_Day_Category,Duration_Min,Distance_Miles,Peak_High_Speed,Average_Speed,Peak_Low_Speed,Max_Speed_Limit_Exceeded,Sudden_Braking_Count,Rapid_Acceleration_Count,Harsh_Cornering_Count,Speeding_Incidents,Safety_Score,Braking_Index,Acceleration_Index,Trip_Risk_Level
6_109197_POL2017_1504658640_0002,6,12HGBH41JXMN109197,9/6/2017 0:44,9/6/2017 1:19,36.147132,-103.476028,Night,35.93,27.92,56.36,46.63,19.13,3.53,1,2,0,2,87.66,0.22,0.19,Low
6_109197_POL2017_1521811200_0003,6,12HGBH41JXMN109197,3/23/2018 13:20,3/23/2018 13:59,25.917689,-92.378125,Afternoon,39.73,27.8,58.91,41.99,10.28,3.92,3,2,0,1,96.91,0.14,0.24,Low
6_109197_POL2017_1507769340_0004,6,12HGBH41JXMN109197,10/12/2017 0:49,10/12/2017 1:16,28.394706,-119.696956,Night,27.17,22.48,62.61,49.64,2.22,3.34,2,1,2,0,83.47,0.28,0.19,Low
4_109192_POL4033_1532027220_0008,4,7HGBH41JXMN109192,7/19/2018 19:07,7/19/2018 19:55,37.571868,-100.530607,Evening,48.31,52.97,80.12,65.79,7.52,38.3,8,11,6,12,25.79,0.85,0.94,High
4_109192_POL4033_1518818400_0009,4,7HGBH41JXMN109192,2/16/2018 22:00,2/16/2018 22:55,39.786705,-111.435844,Night,55,50.67,106.03,55.28,7.11,29.78,14,17,8,14,33.78,0.86,0.83,High
4_109192_POL4033_1523709060_0010,4,7HGBH41JXMN109192,4/14/2018 12:31,4/14/2018 13:15,40.514414,-75.949463,Afternoon,44.61,46.28,97.46,62.25,6.43,17.43,14,11,15,15,20.76,0.84,0.81,High
4_109192_POL2012_1533511320_0011,4,7HGBH41JXMN109192,8/5/2018 23:22,8/5/2018 23:40,42.019781,-91.361052,Night,18.58,23.09,81.55,74.57,18.14,39.45,8,8,12,9,23.74,0.73,0.95,High
4_109192_POL2012_1549706400_0012,4,7HGBH41JXMN109192,2/9/2019 10:00,2/9/2019 10:21,37.047162,-77.356358,Morning,21.25,25.04,94.57,70.69,0.94,26.24,16,9,6,15,21.71,0.83,0.7,High
4_109192_POL2012_1551924600_0013,4,7HGBH41JXMN109192,3/7/2019 2:10,3/7/2019 3:00,44.168343,-117.861321,Night,50.82,54.16,106.12,63.94,9.96,16.24,12,7,6,10,47.18,0.95,0.94,High
4_109192_POL2012_1546623960_0014,4,7HGBH41JXMN109192,1/4/2019 17:46,1/4/2019 17:59,32.231555,-107.955111,Evening,13.47,13.87,96.46,61.76,19.01,31.68,14,18,9,10,23.45,0.81,0.95,High
4_109192_POL4035_1591293840_0015,4,7HGBH41JXMN109192,6/4/2020 18:04,6/4/2020 18:38,47.333245,-112.746243,Evening,34.07,37.59,89.61,66.2,14.22,29.45,11,8,8,15,43.93,0.88,0.7,High
4_109192_POL4035_1588259640_0016,4,7HGBH41JXMN109192,4/30/2020 15:14,4/30/2020 15:51,35.571615,-76.295215,Afternoon,37.02,33.97,94.18,55.06,14.37,34.69,13,9,11,12,44.77,0.95,0.93,High
4_109192_POL4037_1664130060_0017,4,7HGBH41JXMN109192,9/25/2022 18:21,9/25/2022 18:30,46.583144,-93.225309,Evening,9.31,10.16,94.35,65.46,10.83,15.93,18,9,10,11,25.36,0.7,0.8,High
4_109192_POL4037_1655190180_0018,4,7HGBH41JXMN109192,6/14/2022 7:03,6/14/2022 7:45,28.193757,-95.516507,Morning,42.03,46.99,107.62,67.08,6.12,21.65,14,17,5,12,44.48,0.73,0.74,High
4_109192_POL4039_1711067520_0019,4,7HGBH41JXMN109192,3/22/2024 0:32,3/22/2024 1:26,25.838758,-76.787283,Night,54.02,56.71,106.21,62.99,19.13,26.29,8,8,5,9,26.94,0.73,0.78,High
4_109192_POL4039_1707412560_0020,4,7HGBH41JXMN109192,2/8/2024 17:16,2/8/2024 17:56,29.823897,-70.78893,Evening,40.77,46.88,91.8,68.99,16.7,36.37,12,14,8,6,37.26,0.93,0.84,High
4_109192_POL4039_1727075820_0021,4,7HGBH41JXMN109192,9/23/2024 7:17,9/23/2024 8:04,40.173271,-101.490215,Morning,47.67,44.21,85.66,55.65,8.6,22.41,19,10,15,14,48.49,0.74,0.85,High
4_109192_POL4039_1728467880_0022,4,7HGBH41JXMN109192,10/9/2024 9:58,10/9/2024 10:51,42.166432,-96.299433,Morning,53.59,65.54,103.2,73.38,0.19,18.58,10,9,6,6,35.37,0.8,0.84,High
3_109190_POL2009_1573646340_0016,3,5HGBH41JXMN109190,11/13/2019 11:59,11/13/2019 12:45,42.508801,-83.76748,Morning,46.72,30.79,61.72,39.54,0.44,0.86,1,1,1,1,95.11,0.22,0.2,Low
3_109190_POL2009_1553881080_0017,3,5HGBH41JXMN109190,3/29/2019 17:38,3/29/2019 18:02,34.093192,-90.119334,Evening,24.44,15.27,55.53,37.48,0.99,4.42,0,0,0,0,83.56,0.18,0.27,Low
3_109190_POL4025_1603075560_0018,3,5HGBH41JXMN109190,10/19/2020 2:46,10/19/2020 2:55,36.674743,-91.451176,Night,9.84,5.85,59.54,35.68,4.94,2.75,0,0,2,2,84.8,0.18,0.12,Low
3_109190_POL4025_1594133880_0019,3,5HGBH41JXMN109190,7/7/2020 14:58,7/7/2020 15:36,30.411524,-88.811054,Afternoon,38.87,31.67,45.41,48.88,6.14,2.64,3,0,2,2,83.45,0.21,0.28,Low
3_109190_POL4027_1647685140_0020,3,5HGBH41JXMN109190,3/19/2022 10:19,3/19/2022 10:57,44.088428,-111.761368,Morning,38.3,29.98,62.95,46.97,16.55,4.93,3,0,1,2,92.56,0.21,0.22,Low
3_109190_POL4027_1667357520_0021,3,5HGBH41JXMN109190,11/2/2022 2:52,11/2/2022 3:13,37.029113,-95.46878,Night,21.79,15.85,48.1,43.64,7.73,2.94,3,2,2,0,87.76,0.23,0.28,Low
3_109190_POL4027_1660794540_0022,3,5HGBH41JXMN109190,8/18/2022 3:49,8/18/2022 4:48,38.680961,-100.273164,Night,59.85,35.91,49.65,36,10.39,0.31,1,2,1,2,99.7,0.21,0.11,Low
3_109190_POL4029_1728567000_0023,3,5HGBH41JXMN109190,10/10/2024 13:30,10/10/2024 14:00,29.302027,-87.812541,Afternoon,30.7,23.78,50.91,46.47,17.48,2.04,0,0,1,0,87.5,0.13,0.29,Low
3_109190_POL4029_1729382220_0024,3,5HGBH41JXMN109190,10/19/2024 23:57,10/20/2024 0:31,37.72767,-70.49367,Night,34.17,25.75,58.14,45.21,5.62,1.85,2,1,2,2,99.91,0.13,0.26,Low
3_109190_POL4029_1734527100_0025,3,5HGBH41JXMN109190,12/18/2024 13:05,12/18/2024 13:55,34.476687,-87.584144,Afternoon,50.77,32.37,45.25,38.25,19.47,1.49,3,2,0,0,86.65,0.25,0.2,Low
3_109190_POL4029_1734556620_0026,3,5HGBH41JXMN109190,12/18/2024 21:17,12/18/2024 21:56,34.535074,-105.671694,Night,39.95,30.86,45.66,46.35,10.68,2.14,1,0,2,1,84.08,0.26,0.1,Low
3_109191_POL4022_1486145100_0001,3,6HGBH41JXMN109191,2/3/2017 18:05,2/3/2017 18:35,41.418832,-83.14948,Evening,30.52,18.15,50.8,35.69,14,1.15,2,0,1,1,80.35,0.19,0.29,Low
3_109191_POL4022_1486600020_0002,3,6HGBH41JXMN109191,2/9/2017 0:27,2/9/2017 1:10,33.402034,-97.074943,Night,43.12,24.22,51.52,33.7,14.4,2.24,0,1,0,0,84.33,0.14,0.27,Low
3_109191_POL4022_1512430260_0003,3,6HGBH41JXMN109191,12/4/2017 23:31,12/5/2017 0:14,25.93087,-114.543611,Night,43.95,31.56,61.87,43.08,19.84,4.08,1,1,0,0,89.18,0.24,0.17,Low
3_109191_POL4022_1497668280_0004,3,6HGBH41JXMN109191,6/17/2017 2:58,6/17/2017 3:23,29.474495,-85.180191,Night,25.65,18.39,62.37,43.02,10.97,0.51,3,2,2,0,95.78,0.24,0.12,Low
3_109191_POL4022_1498413960_0005,3,6HGBH41JXMN109191,6/25/2017 18:06,6/25/2017 19:05,28.673304,-101.508314,Evening,59.62,45.63,63.94,45.92,17.35,1.68,0,2,0,0,84.67,0.16,0.26,Low
3_109191_POL2008_1510848960_0006,3,6HGBH41JXMN109191,11/16/2017 16:16,11/16/2017 16:49,30.147808,-119.997242,Afternoon,33.93,17.08,60.96,30.21,12.32,0.29,3,1,2,1,85.32,0.23,0.22,Low
3_109191_POL2008_1502342580_0007,3,6HGBH41JXMN109191,8/10/2017 5:23,8/10/2017 5:47,26.773572,-104.216029,Morning,24.16,14.32,47.6,35.56,10.07,4.52,2,1,2,2,83.35,0.18,0.2,Low
3_109191_POL2008_1489548120_0008,3,6HGBH41JXMN109191,3/15/2017 3:22,3/15/2017 4:16,27.847498,-76.682252,Night,54.44,42.28,50.97,46.6,5.95,4.76,1,1,0,2,86.06,0.12,0.22,Low
3_109191_POL2008_1509245220_0009,3,6HGBH41JXMN109191,10/29/2017 2:47,10/29/2017 3:29,40.812911,-118.091226,Night,42.69,22.11,47.61,31.07,17.68,4.37,2,1,2,0,91.39,0.28,0.18,Low
3_109191_POL2008_1494381720_0010,3,6HGBH41JXMN109191,5/10/2017 2:02,5/10/2017 2:16,40.392224,-65.079646,Night,14.62,10.37,52.06,42.54,9.85,2.01,2,1,1,1,89.52,0.27,0.18,Low
3_109191_POL4024_1557968520_0011,3,6HGBH41JXMN109191,5/16/2019 1:02,5/16/2019 1:09,31.719838,-93.000244,Night,7.98,6.48,56.63,48.71,4,0.33,2,1,1,1,94.62,0.14,0.3,Low
3_109191_POL4024_1561320420_0012,3,6HGBH41JXMN109191,6/23/2019 20:07,6/23/2019 21:05,30.628155,-68.122928,Evening,58.68,47.05,49.37,48.11,2.22,3.41,2,1,0,2,97.44,0.16,0.27,Low
3_109191_POL4026_1617577620_0013,3,6HGBH41JXMN109191,4/4/2021 23:07,4/4/2021 23:33,28.318526,-111.531412,Night,26.64,18.98,63.32,42.74,17.05,3.87,1,0,1,0,91.96,0.12,0.25,Low
3_109191_POL4026_1640750880_0014,3,6HGBH41JXMN109191,12/29/2021 4:08,12/29/2021 4:17,35.590201,-122.691218,Night,9.99,7.59,45.41,45.57,19.61,0.47,0,2,0,0,80.2,0.27,0.15,Low
3_109191_POL4026_1615808340_0015,3,6HGBH41JXMN109191,3/15/2021 11:39,3/15/2021 11:49,36.532555,-73.059746,Morning,10.4,7.27,56.22,41.93,10.93,2.03,1,1,1,0,82.48,0.13,0.21,Low
3_109191_POL4026_1623264060_0016,3,6HGBH41JXMN109191,6/9/2021 18:41,6/9/2021 19:39,33.264062,-76.350488,Evening,58.58,48.34,58.41,49.51,19.53,2.39,1,0,0,0,99.52,0.15,0.25,Low
3_109191_POL4026_1632405900_0017,3,6HGBH41JXMN109191,9/23/2021 14:05,9/23/2021 14:56,45.450726,-78.95921,Afternoon,51.96,30.18,59.93,34.85,16.67,4.59,2,2,2,1,85.67,0.13,0.13,Low
3_109191_POL4028_1673746020_0018,3,6HGBH41JXMN109191,1/15/2023 1:27,1/15/2023 1:50,33.358583,-102.102841,Night,23.19,13.67,54.86,35.38,8.6,0.67,1,2,1,2,90.91,0.19,0.27,Low
3_109191_POL4028_1683344640_0019,3,6HGBH41JXMN109191,5/6/2023 3:44,5/6/2023 4:10,39.793833,-92.209825,Night,26.53,13.67,55.47,30.92,0.48,1.88,0,2,1,1,82.53,0.14,0.2,Low
3_109191_POL4030_1760602620_0020,3,6HGBH41JXMN109191,10/16/2025 8:17,10/16/2025 9:05,44.238026,-79.738263,Morning,48.58,29.75,54.98,36.74,10.02,0.7,1,2,1,1,92.09,0.25,0.17,Low
3_109191_POL4030_1765858140_0021,3,6HGBH41JXMN109191,12/16/2025 4:09,12/16/2025 4:21,30.343821,-89.615625,Night,12.03,8.88,55.25,44.28,16.94,4.67,0,2,2,1,96.01,0.29,0.27,Low
3_109191_POL4030_1756318380_0022,3,6HGBH41JXMN109191,8/27/2025 18:13,8/27/2025 18:54,29.42291,-89.566018,Evening,41.01,28.88,54.38,42.26,0.02,3.01,3,1,2,1,84.67,0.17,0.13,Low
3_109191_POL4030_1741110660_0023,3,6HGBH41JXMN109191,3/4/2025 17:51,3/4/2025 18:07,39.390678,-95.221042,Evening,16.3,9.38,52.02,34.53,16.14,3.74,2,0,2,2,91.36,0.26,0.16,Low
4_109192_POL2010_1445473560_0001,4,7HGBH41JXMN109192,10/22/2015 0:26,10/22/2015 1:19,35.946684,-108.125504,Night,53.47,55.69,86.91,62.49,12.08,26.54,11,15,14,8,35.18,0.71,0.72,High
4_109192_POL2010_1451692380_0002,4,7HGBH41JXMN109192,1/1/2016 23:53,1/2/2016 0:23,38.268776,-108.557837,Night,30.41,35.32,100.12,69.68,5.09,39.42,12,12,5,10,42.04,0.95,0.82,High
4_109192_POL2010_1436052660_0003,4,7HGBH41JXMN109192,7/4/2015 23:31,7/4/2015 23:54,32.676278,-116.371103,Night,23.12,28.09,85.08,72.9,2.09,27.16,14,11,10,14,23.08,0.86,0.9,High
4_109192_POL2010_1458180540_0004,4,7HGBH41JXMN109192,3/17/2016 2:09,3/17/2016 2:31,26.964213,-103.436985,Night,22.01,20.51,104.01,55.92,7.62,29.09,20,13,15,13,49.72,0.93,0.73,High
4_109192_POL4031_1474348500_0005,4,7HGBH41JXMN109192,9/20/2016 5:15,9/20/2016 6:07,40.65932,-103.663076,Morning,52.87,64.64,109.75,73.36,15.57,32.57,15,17,13,12,48.98,0.83,0.85,High
4_109192_POL4031_1461855780_0006,4,7HGBH41JXMN109192,4/28/2016 15:03,4/28/2016 15:59,30.736488,-72.572487,Afternoon,56.62,52.16,90.58,55.27,18.16,21.06,12,9,8,12,38.49,0.8,0.87,High
4_109192_POL4031_1458045660_0007,4,7HGBH41JXMN109192,3/15/2016 12:41,3/15/2016 12:54,28.239494,-93.212255,Afternoon,13.17,16,83.01,72.89,8.5,28.04,18,15,11,12,43.6,0.7,0.77,High
2_109189_POL4018_1686470820_0016,2,4HGBH41JXMN109189,6/11/2023 8:07,6/11/2023 8:14,47.763058,-120.342333,Morning,7.57,7.26,66.69,57.57,11.98,14.51,6,6,4,5,70.67,0.5,0.59,Medium
2_109189_POL4018_1674457200_0017,2,4HGBH41JXMN109189,1/23/2023 7:00,1/23/2023 7:11,37.594626,-120.983556,Morning,11.38,9.12,68.44,48.08,17.14,8.54,8,4,6,2,71.56,0.62,0.36,Medium
2_109189_POL4020_1751519460_0018,2,4HGBH41JXMN109189,7/3/2025 5:11,7/3/2025 5:24,25.937822,-111.294211,Morning,13.06,12.89,68.96,59.23,3.51,7.84,6,4,3,6,63.34,0.61,0.43,Medium
2_109189_POL4020_1762532040_0019,2,4HGBH41JXMN109189,11/7/2025 16:14,11/7/2025 17:12,46.984939,-81.85302,Afternoon,58.66,57.85,72.19,59.17,6.03,14.46,4,3,4,5,69.59,0.55,0.42,Medium
2_109189_POL4020_1738424700_0020,2,4HGBH41JXMN109189,2/1/2025 15:45,2/1/2025 16:15,32.218899,-95.938541,Afternoon,30.04,29.3,77.02,58.53,4.74,11.29,7,2,2,6,65.13,0.38,0.4,Medium
2_109189_POL4020_1743411540_0021,2,4HGBH41JXMN109189,3/31/2025 8:59,3/31/2025 9:58,30.775478,-105.123803,Morning,59.5,44.84,69.77,45.22,8.82,9.17,7,7,5,6,73.55,0.45,0.51,Medium
3_109190_POL4021_1463379540_0001,3,5HGBH41JXMN109190,5/16/2016 6:19,5/16/2016 6:59,33.273796,-88.457361,Morning,40.05,23.54,51.98,35.26,8.62,4.73,3,2,2,2,80.96,0.2,0.13,Low
3_109190_POL4021_1457257980_0002,3,5HGBH41JXMN109190,3/6/2016 9:53,3/6/2016 10:04,30.755573,-65.225299,Morning,11.18,7.79,57.94,41.83,7.96,1.05,3,2,1,2,81.15,0.12,0.23,Low
3_109190_POL4021_1453233900_0003,3,5HGBH41JXMN109190,1/19/2016 20:05,1/19/2016 20:18,39.875014,-112.187597,Evening,13.85,7.4,46.28,32.04,14.58,0.5,1,1,1,2,84.7,0.12,0.17,Low
3_109190_POL4021_1459367940_0004,3,5HGBH41JXMN109190,3/30/2016 19:59,3/30/2016 20:18,47.512612,-116.618766,Evening,19.44,15.02,55.72,46.36,12.43,4.14,1,1,0,0,83.43,0.28,0.11,Low
3_109190_POL4021_1458649740_0005,3,5HGBH41JXMN109190,3/22/2016 12:29,3/22/2016 12:57,39.916102,-84.288062,Afternoon,28.96,18.02,63.15,37.33,9.52,2.88,0,1,1,0,95.47,0.29,0.25,Low
3_109190_POL2007_1474975620_0006,3,5HGBH41JXMN109190,9/27/2016 11:27,9/27/2016 11:35,38.045713,-110.823769,Morning,8.5,6.8,48.65,48.02,9.05,0.77,1,2,1,2,94.44,0.15,0.21,Low
3_109190_POL2007_1475196600_0007,3,5HGBH41JXMN109190,9/30/2016 0:50,9/30/2016 1:11,38.600848,-79.301872,Night,21.1,10.63,52.36,30.23,2.94,4.64,1,0,1,2,85.46,0.28,0.11,Low
3_109190_POL2007_1484271180_0008,3,5HGBH41JXMN109190,1/13/2017 1:33,1/13/2017 2:21,38.676186,-66.657225,Night,48.11,34.59,58.91,43.14,9.94,0.33,1,1,0,1,92.37,0.29,0.28,Low
3_109190_POL2007_1477188180_0009,3,5HGBH41JXMN109190,10/23/2016 2:03,10/23/2016 2:26,37.704248,-102.17691,Night,23.57,15.25,58.53,38.81,7.04,1.89,0,1,2,2,83.47,0.13,0.29,Low
3_109190_POL2007_1487431980_0010,3,5HGBH41JXMN109190,2/18/2017 15:33,2/18/2017 16:27,46.24313,-121.361988,Afternoon,54.13,38.81,58.14,43.02,13.15,2.75,3,0,1,0,97.33,0.17,0.24,Low
3_109190_POL4023_1535829720_0011,3,5HGBH41JXMN109190,9/1/2018 19:22,9/1/2018 19:32,32.640168,-95.376315,Evening,10.76,5.97,47.25,33.27,3.84,2.66,2,1,0,1,86.51,0.14,0.19,Low
3_109190_POL4023_1527202620_0012,3,5HGBH41JXMN109190,5/24/2018 22:57,5/24/2018 23:50,32.838066,-88.810121,Night,53.83,35.92,64.63,40.04,19.71,3.46,3,1,2,0,90.13,0.28,0.13,Low
3_109190_POL4023_1522652940_0013,3,5HGBH41JXMN109190,4/2/2018 7:09,4/2/2018 8:00,45.790827,-122.605846,Morning,51.28,28.36,50.44,33.18,6.3,2.61,1,0,0,1,89.3,0.16,0.13,Low
3_109190_POL4023_1516073100_0014,3,5HGBH41JXMN109190,1/16/2018 3:25,1/16/2018 4:20,28.866264,-82.243302,Night,55.16,32.41,57.5,35.25,6.14,4.29,3,1,2,2,81.59,0.22,0.29,Low
3_109190_POL4023_1530147660_0015,3,5HGBH41JXMN109190,6/28/2018 1:01,6/28/2018 1:25,40.13694,-100.156239,Night,24.99,19.15,55.57,45.99,11.9,3.42,3,1,2,2,83.6,0.14,0.13,Low
2_109188_POL4013_1516190640_0009,2,3HGBH41JXMN109188,1/17/2018 12:04,1/17/2018 12:22,25.853025,-87.111626,Afternoon,18.14,17.49,74.89,57.85,2.44,11.17,7,4,5,3,64.72,0.4,0.57,Medium
2_109188_POL4013_1534166040_0010,2,3HGBH41JXMN109188,8/13/2018 13:14,8/13/2018 13:54,32.007059,-92.016633,Afternoon,40.75,37.08,74.65,54.6,0.25,8.63,6,6,5,6,68.51,0.45,0.6,Medium
2_109188_POL4013_1520405280_0011,2,3HGBH41JXMN109188,3/7/2018 6:48,3/7/2018 7:04,36.89588,-100.178842,Morning,16.33,12.66,67.97,46.5,7.44,8.08,3,2,4,2,66.72,0.64,0.41,Medium
2_109188_POL4013_1520861460_0012,2,3HGBH41JXMN109188,3/12/2018 13:31,3/12/2018 13:45,31.851399,-121.440485,Afternoon,14.29,11.73,65.02,49.27,15.38,5.51,8,3,2,2,66.93,0.52,0.48,Medium
2_109188_POL2006_1531690020_0013,2,3HGBH41JXMN109188,7/15/2018 21:27,7/15/2018 21:55,34.592893,-78.220002,Night,28.42,26.15,69.83,55.21,0.15,12.86,4,6,6,4,56.42,0.36,0.51,Medium
2_109188_POL2006_1547626800_0014,2,3HGBH41JXMN109188,1/16/2019 8:20,1/16/2019 9:10,33.621511,-67.111117,Morning,50.86,46.95,68.68,55.39,14.07,7.13,4,6,2,3,68.25,0.53,0.55,Medium
2_109188_POL2006_1531484700_0015,2,3HGBH41JXMN109188,7/13/2018 12:25,7/13/2018 13:12,26.687675,-108.225148,Afternoon,47.56,36.92,74.03,46.58,10.62,5.68,8,2,5,3,59.01,0.53,0.47,Medium
2_109188_POL2006_1545802620_0016,2,3HGBH41JXMN109188,12/26/2018 5:37,12/26/2018 5:53,31.459898,-78.221139,Morning,16.88,15.68,75.11,55.72,13.93,10.67,6,4,5,5,72.24,0.4,0.53,Medium
2_109188_POL4015_1595861700_0017,2,3HGBH41JXMN109188,7/27/2020 14:55,7/27/2020 15:38,43.546788,-90.229824,Afternoon,43.53,36.31,66.56,50.05,15.94,9.06,7,2,3,5,68.78,0.56,0.52,Medium
2_109188_POL4015_1603580580_0018,2,3HGBH41JXMN109188,10/24/2020 23:03,10/24/2020 23:32,42.190183,-71.346314,Night,29.23,25.58,76.18,52.5,16.65,14.85,3,2,2,4,74.22,0.56,0.41,Medium
2_109188_POL4015_1585337340_0019,2,3HGBH41JXMN109188,3/27/2020 19:29,3/27/2020 20:18,36.588134,-88.465156,Evening,49.53,44.3,67.92,53.67,5.06,14.26,6,3,5,4,66.66,0.49,0.45,Medium
2_109188_POL4017_1661471520_0020,2,3HGBH41JXMN109188,8/25/2022 23:52,8/26/2022 0:17,34.26548,-94.959758,Night,25.15,22.82,68.72,54.43,17.04,9.08,3,6,2,2,66.25,0.42,0.61,Medium
2_109188_POL4017_1670614140_0021,2,3HGBH41JXMN109188,12/9/2022 19:29,12/9/2022 19:44,28.18891,-103.376165,Evening,15.01,13.25,69.95,52.97,1.38,8.78,5,4,6,5,73.18,0.54,0.54,Medium
2_109188_POL4017_1658097300_0022,2,3HGBH41JXMN109188,7/17/2022 22:35,7/17/2022 23:24,36.373368,-99.950881,Night,49.89,40.12,66.93,48.25,2.24,8.03,3,2,2,4,70.27,0.54,0.62,Medium
2_109188_POL4017_1661819520_0023,2,3HGBH41JXMN109188,8/30/2022 0:32,8/30/2022 0:46,40.425362,-102.679422,Night,14.64,12.64,70.47,51.81,3.9,7.54,8,6,3,2,65.43,0.55,0.51,Medium
2_109188_POL4017_1641677280_0024,2,3HGBH41JXMN109188,1/8/2022 21:28,1/8/2022 22:12,46.702721,-118.088812,Night,44.52,37.97,69.51,51.17,4.15,13.49,6,6,2,6,70.35,0.37,0.55,Medium
2_109188_POL4019_1726697400_0025,2,3HGBH41JXMN109188,9/18/2024 22:10,9/18/2024 22:27,45.688764,-86.684451,Night,17.79,15.97,66.35,53.87,17.58,12.39,5,2,2,5,73.07,0.53,0.59,Medium
2_109188_POL4019_1719821700_0026,2,3HGBH41JXMN109188,7/1/2024 8:15,7/1/2024 9:02,38.768834,-65.463482,Morning,47.06,35.33,78.07,45.04,19.66,11.68,8,6,6,4,74.52,0.38,0.61,Medium
2_109189_POL4012_1490590260_0001,2,4HGBH41JXMN109189,3/27/2017 4:51,3/27/2017 5:06,25.359578,-72.346588,Night,15.97,15.41,71.48,57.88,17.74,11.06,8,7,2,5,62.29,0.56,0.55,Medium
2_109189_POL4012_1491726840_0002,2,4HGBH41JXMN109189,4/9/2017 8:34,4/9/2017 9:09,34.125913,-102.484642,Morning,35.73,34.68,76.55,58.24,11.01,5.96,3,4,6,2,65.86,0.62,0.37,Medium
2_109189_POL4012_1510443720_0003,2,4HGBH41JXMN109189,11/11/2017 23:42,11/12/2017 0:13,39.46052,-79.11659,Night,31.08,28.4,72.83,54.82,6.2,12.69,6,3,2,2,56.83,0.45,0.39,Medium
2_109189_POL4012_1496071740_0004,2,4HGBH41JXMN109189,5/29/2017 15:29,5/29/2017 15:51,28.964263,-117.696546,Afternoon,22.58,18.79,79.85,49.92,17.03,9.03,8,2,5,6,67.48,0.42,0.55,Medium
2_109189_POL2005_1517401440_0005,2,4HGBH41JXMN109189,1/31/2018 12:24,1/31/2018 13:10,42.114798,-123.746947,Afternoon,46.24,35.76,65.12,46.4,4.27,5.67,4,3,4,4,59.14,0.51,0.44,Medium
2_109189_POL2005_1506982020_0006,2,4HGBH41JXMN109189,10/2/2017 22:07,10/2/2017 22:59,27.92946,-90.725308,Night,52.72,43.32,69.44,49.3,5.96,10.38,5,2,5,6,61.39,0.36,0.45,Medium
2_109189_POL2005_1519221720_0007,2,4HGBH41JXMN109189,2/21/2018 14:02,2/21/2018 14:41,36.41582,-90.673731,Afternoon,39.62,30.88,73.05,46.77,16.49,14.01,7,4,4,5,71.83,0.43,0.63,Medium
2_109189_POL2005_1512080700_0008,2,4HGBH41JXMN109189,11/30/2017 22:25,11/30/2017 22:59,30.875506,-83.565014,Night,34.01,32.27,74.84,56.93,4.92,14.53,3,2,6,3,67.19,0.44,0.62,Medium
2_109189_POL4014_1572745500_0009,2,4HGBH41JXMN109189,11/3/2019 1:45,11/3/2019 2:38,35.69473,-90.428724,Night,53.02,41.03,74.29,46.43,3.96,7.1,8,4,3,4,73.15,0.63,0.47,Medium
2_109189_POL4014_1574809080_0010,2,4HGBH41JXMN109189,11/26/2019 22:58,11/26/2019 23:51,32.298906,-75.07415,Night,53.34,51.85,79.25,58.32,7.58,11.91,7,3,2,6,69.1,0.55,0.43,Medium
2_109189_POL4014_1570471800_0011,2,4HGBH41JXMN109189,10/7/2019 18:10,10/7/2019 18:59,25.356848,-76.258605,Evening,49.35,48.63,78.84,59.12,4.09,13.27,8,2,3,5,56.21,0.6,0.61,Medium
2_109189_POL4016_1620089400_0012,2,4HGBH41JXMN109189,5/4/2021 0:50,5/4/2021 0:57,27.608684,-122.19204,Night,7.36,5.54,72.65,45.18,8.61,12.02,8,4,6,5,68.68,0.56,0.43,Medium
2_109189_POL4016_1620423660_0013,2,4HGBH41JXMN109189,5/7/2021 21:41,5/7/2021 22:22,47.753511,-120.865065,Night,41.25,36.65,77.47,53.31,0.89,11.32,7,6,2,6,63.46,0.59,0.36,Medium
2_109189_POL4016_1612175280_0014,2,4HGBH41JXMN109189,2/1/2021 10:28,2/1/2021 10:54,34.382645,-122.015895,Morning,26.14,24.27,68.65,55.71,0.61,13.16,8,2,6,3,70.66,0.46,0.56,Medium
2_109189_POL4016_1611797160_0015,2,4HGBH41JXMN109189,1/28/2021 1:26,1/28/2021 2:13,34.519189,-84.414105,Night,47.66,41.87,70.28,52.71,6.09,11.78,8,7,4,6,62.78,0.37,0.49,Medium
1_109186_POL4001_1466791080_0001,1,1HGBH41JXMN109186,6/24/2016 17:58,6/24/2016 18:25,45.971799,-116.512275,Evening,27.51,32.23,83.3,70.29,5.37,20.86,18,16,11,5,35.82,0.75,0.88,High
1_109186_POL4001_1461763920_0002,1,1HGBH41JXMN109186,4/27/2016 13:32,4/27/2016 13:56,41.830883,-112.465983,Afternoon,24.81,30.77,107.87,74.42,8.88,16.47,9,9,8,13,24.58,0.74,0.7,High
1_109186_POL4001_1456964040_0003,1,1HGBH41JXMN109186,3/3/2016 0:14,3/3/2016 0:48,36.78116,-87.921829,Night,34.89,40.43,107.06,69.52,0.8,29.56,18,16,11,7,45.5,0.82,0.88,High
1_109186_POL4001_1476756240_0004,1,1HGBH41JXMN109186,10/18/2016 2:04,10/18/2016 2:24,46.047027,-118.245519,Night,20.12,24.38,82.69,72.69,13.38,31.26,12,11,12,5,37.99,0.88,0.82,High
